Product_ID,Product_Name,Brand,Category,Region,Channel,Date,Week_Num,Units_Sold,Promotion_Flag,Is_New_Launch,Lifecycle_Stage,Usage_Frequency,Price_USD,Rating,Skin_Type,Gender_Target,Cruelty_Free,Country_of_Origin,Week_Index
27,Super Lip Liner,Becca,Setting Spray,China,eCommerce,1/1/2023,52,31,0,1,Launch,Occasional,138.36,4.5,Oily,Male,FALSE,Germany,0
30,Magic Eyeliner,Kiehl’s,Face Mask,US,eCommerce,1/1/2023,52,52,0,1,Launch,Monthly,111.54,2.9,Combination,Unisex,FALSE,Italy,0
30,Magic Eyeliner,Kiehl’s,Face Mask,EU,eCommerce,1/1/2023,52,84,1,1,Launch,Monthly,111.54,2.9,Combination,Unisex,FALSE,Italy,0
41,Ultra Blush,Yves Saint Laurent,Powder,China,eCommerce,1/1/2023,52,171,0,1,Launch,Monthly,40.22,1.8,Sensitive,Unisex,FALSE,UK,0
41,Ultra Blush,Yves Saint Laurent,Powder,China,Retail,1/1/2023,52,230,1,1,Launch,Monthly,40.22,1.8,Sensitive,Unisex,FALSE,UK,0
1,Ultra Mascara,Shiseido,Foundation,China,Retail,1/1/2023,52,115,0,1,Launch,Weekly,122.55,1.8,Oily,Male,FALSE,Australia,0
41,Ultra Blush,Yves Saint Laurent,Powder,EU,eCommerce,1/1/2023,52,201,0,1,Launch,Monthly,40.22,1.8,Sensitive,Unisex,FALSE,UK,0
41,Ultra Blush,Yves Saint Laurent,Powder,EU,Retail,1/1/2023,52,187,0,1,Launch,Monthly,40.22,1.8,Sensitive,Unisex,FALSE,UK,0
36,Perfect Setting Spray,Natasha Denona,Cleanser,EU,eCommerce,1/1/2023,52,66,0,1,Launch,Monthly,60.61,3.7,Oily,Female,TRUE,USA,0
36,Perfect Setting Spray,Natasha Denona,Cleanser,EU,Retail,1/1/2023,52,61,0,1,Launch,Monthly,60.61,3.7,Oily,Female,TRUE,USA,0
36,Perfect Setting Spray,Natasha Denona,Cleanser,US,eCommerce,1/1/2023,52,57,0,1,Launch,Monthly,60.61,3.7,Oily,Female,TRUE,USA,0
29,Ultra Moisturizer,Urban Decay,Powder,EU,Retail,1/1/2023,52,143,0,1,Launch,Occasional,42.6,3.1,Dry,Female,TRUE,Italy,0
31,Perfect Powder,Shiseido,Setting Spray,EU,Retail,1/1/2023,52,38,0,1,Launch,Daily,132.02,4.8,Dry,Female,TRUE,UK,0
31,Perfect Powder,Shiseido,Setting Spray,US,eCommerce,1/1/2023,52,38,0,1,Launch,Daily,132.02,4.8,Dry,Female,TRUE,UK,0
31,Perfect Powder,Shiseido,Setting Spray,US,Retail,1/1/2023,52,37,0,1,Launch,Daily,132.02,4.8,Dry,Female,TRUE,UK,0
30,Magic Eyeliner,Kiehl’s,Face Mask,China,eCommerce,1/1/2023,52,55,0,1,Launch,Monthly,111.54,2.9,Combination,Unisex,FALSE,Italy,0
3,Magic BB Cream,Bite Beauty,Eye Shadow,China,eCommerce,1/1/2023,52,89,0,1,Launch,Monthly,12.73,4.8,Combination,Female,FALSE,Italy,0
30,Magic Eyeliner,Kiehl’s,Face Mask,China,Retail,1/1/2023,52,58,0,1,Launch,Monthly,111.54,2.9,Combination,Unisex,FALSE,Italy,0
30,Magic Eyeliner,Kiehl’s,Face Mask,EU,Retail,1/1/2023,52,47,0,1,Launch,Monthly,111.54,2.9,Combination,Unisex,FALSE,Italy,0
42,Perfect Foundation,Huda Beauty,Foundation,US,Retail,1/1/2023,52,160,0,1,Launch,Weekly,69.73,2.5,Sensitive,Male,FALSE,Italy,0
27,Super Lip Liner,Becca,Setting Spray,China,Retail,1/1/2023,52,24,0,1,Launch,Occasional,138.36,4.5,Oily,Male,FALSE,Germany,0
4,Perfect BB Cream,Clinique,Face Oil,EU,eCommerce,1/1/2023,52,42,0,1,Launch,Occasional,125.74,4.2,Combination,Female,FALSE,Italy,0
34,Super Lip Gloss,Bobby Brown,Face Mask,US,Retail,1/1/2023,52,123,0,1,Launch,Daily,108.86,2.2,Combination,Male,TRUE,Australia,0
33,Divine Exfoliator,Bobby Brown,Eyeliner,China,eCommerce,1/1/2023,52,43,0,1,Launch,Monthly,145.38,3.1,Oily,Male,FALSE,France,0
33,Divine Exfoliator,Bobby Brown,Eyeliner,China,Retail,1/1/2023,52,40,0,1,Launch,Monthly,145.38,3.1,Oily,Male,FALSE,France,0
33,Divine Exfoliator,Bobby Brown,Eyeliner,EU,eCommerce,1/1/2023,52,38,0,1,Launch,Monthly,145.38,3.1,Oily,Male,FALSE,France,0
33,Divine Exfoliator,Bobby Brown,Eyeliner,EU,Retail,1/1/2023,52,38,0,1,Launch,Monthly,145.38,3.1,Oily,Male,FALSE,France,0
3,Magic BB Cream,Bite Beauty,Eye Shadow,EU,Retail,1/1/2023,52,112,0,1,Launch,Monthly,12.73,4.8,Combination,Female,FALSE,Italy,0
33,Divine Exfoliator,Bobby Brown,Eyeliner,US,eCommerce,1/1/2023,52,33,0,1,Launch,Monthly,145.38,3.1,Oily,Male,FALSE,France,0
33,Divine Exfoliator,Bobby Brown,Eyeliner,US,Retail,1/1/2023,52,31,0,1,Launch,Monthly,145.38,3.1,Oily,Male,FALSE,France,0
32,Divine Face Oil,Make Up For Ever,Foundation,China,eCommerce,1/1/2023,52,57,0,1,Launch,Monthly,129.07,2,Sensitive,Male,FALSE,UK,0
32,Divine Face Oil,Make Up For Ever,Foundation,China,Retail,1/1/2023,52,59,0,1,Launch,Monthly,129.07,2,Sensitive,Male,FALSE,UK,0
32,Divine Face Oil,Make Up For Ever,Foundation,EU,eCommerce,1/1/2023,52,74,0,1,Launch,Monthly,129.07,2,Sensitive,Male,FALSE,UK,0
3,Magic BB Cream,Bite Beauty,Eye Shadow,EU,eCommerce,1/1/2023,52,108,0,1,Launch,Monthly,12.73,4.8,Combination,Female,FALSE,Italy,0
32,Divine Face Oil,Make Up For Ever,Foundation,EU,Retail,1/1/2023,52,54,0,1,Launch,Monthly,129.07,2,Sensitive,Male,FALSE,UK,0
32,Divine Face Oil,Make Up For Ever,Foundation,US,eCommerce,1/1/2023,52,51,0,1,Launch,Monthly,129.07,2,Sensitive,Male,FALSE,UK,0
15,Perfect Lip Gloss,Kiehl’s,Blush,US,Retail,1/1/2023,52,39,0,1,Launch,Monthly,55.92,4.9,Sensitive,Unisex,TRUE,Germany,0
3,Magic BB Cream,Bite Beauty,Eye Shadow,US,eCommerce,1/1/2023,52,108,0,1,Launch,Monthly,12.73,4.8,Combination,Female,FALSE,Italy,0
27,Super Lip Liner,Becca,Setting Spray,EU,eCommerce,1/1/2023,52,27,0,1,Launch,Occasional,138.36,4.5,Oily,Male,FALSE,Germany,0
34,Super Lip Gloss,Bobby Brown,Face Mask,US,eCommerce,1/1/2023,52,103,0,1,Launch,Daily,108.86,2.2,Combination,Male,TRUE,Australia,0
34,Super Lip Gloss,Bobby Brown,Face Mask,EU,eCommerce,1/1/2023,52,120,0,1,Launch,Daily,108.86,2.2,Combination,Male,TRUE,Australia,0
27,Super Lip Liner,Becca,Setting Spray,EU,Retail,1/1/2023,52,27,0,1,Launch,Occasional,138.36,4.5,Oily,Male,FALSE,Germany,0
31,Perfect Powder,Shiseido,Setting Spray,EU,eCommerce,1/1/2023,52,34,0,1,Launch,Daily,132.02,4.8,Dry,Female,TRUE,UK,0
3,Magic BB Cream,Bite Beauty,Eye Shadow,China,Retail,1/1/2023,52,111,0,1,Launch,Monthly,12.73,4.8,Combination,Female,FALSE,Italy,0
31,Perfect Powder,Shiseido,Setting Spray,China,Retail,1/1/2023,52,30,0,1,Launch,Daily,132.02,4.8,Dry,Female,TRUE,UK,0
31,Perfect Powder,Shiseido,Setting Spray,China,eCommerce,1/1/2023,52,33,0,1,Launch,Daily,132.02,4.8,Dry,Female,TRUE,UK,0
35,Magic Lipstick,Pat McGrath Labs,CC Cream,China,eCommerce,1/1/2023,52,42,0,1,Launch,Weekly,70.76,5,Dry,Female,TRUE,South Korea,0
2,Magic Lip Gloss,Danessa Myricks,Exfoliator,China,eCommerce,1/1/2023,52,173,1,1,Launch,Daily,78.71,3.1,Normal,Female,TRUE,France,0
35,Magic Lipstick,Pat McGrath Labs,CC Cream,China,Retail,1/1/2023,52,44,0,1,Launch,Weekly,70.76,5,Dry,Female,TRUE,South Korea,0
35,Magic Lipstick,Pat McGrath Labs,CC Cream,EU,eCommerce,1/1/2023,52,37,0,1,Launch,Weekly,70.76,5,Dry,Female,TRUE,South Korea,0
35,Magic Lipstick,Pat McGrath Labs,CC Cream,EU,Retail,1/1/2023,52,51,0,1,Launch,Weekly,70.76,5,Dry,Female,TRUE,South Korea,0
35,Magic Lipstick,Pat McGrath Labs,CC Cream,US,eCommerce,1/1/2023,52,41,0,1,Launch,Weekly,70.76,5,Dry,Female,TRUE,South Korea,0
35,Magic Lipstick,Pat McGrath Labs,CC Cream,US,Retail,1/1/2023,52,42,0,1,Launch,Weekly,70.76,5,Dry,Female,TRUE,South Korea,0
3,Magic BB Cream,Bite Beauty,Eye Shadow,US,Retail,1/1/2023,52,158,1,1,Launch,Monthly,12.73,4.8,Combination,Female,FALSE,Italy,0
34,Super Lip Gloss,Bobby Brown,Face Mask,China,eCommerce,1/1/2023,52,124,0,1,Launch,Daily,108.86,2.2,Combination,Male,TRUE,Australia,0
34,Super Lip Gloss,Bobby Brown,Face Mask,China,Retail,1/1/2023,52,118,0,1,Launch,Daily,108.86,2.2,Combination,Male,TRUE,Australia,0
34,Super Lip Gloss,Bobby Brown,Face Mask,EU,Retail,1/1/2023,52,134,0,1,Launch,Daily,108.86,2.2,Combination,Male,TRUE,Australia,0
42,Perfect Foundation,Huda Beauty,Foundation,US,eCommerce,1/1/2023,52,135,0,1,Launch,Weekly,69.73,2.5,Sensitive,Male,FALSE,Italy,0
32,Divine Face Oil,Make Up For Ever,Foundation,US,Retail,1/1/2023,52,63,0,1,Launch,Monthly,129.07,2,Sensitive,Male,FALSE,UK,0
40,Ultra Blush,Rare Beauty,Lip Liner,EU,Retail,1/1/2023,52,27,0,1,Launch,Weekly,149.44,4.8,Normal,Female,TRUE,France,0
40,Ultra Blush,Rare Beauty,Lip Liner,US,eCommerce,1/1/2023,52,22,0,1,Launch,Weekly,149.44,4.8,Normal,Female,TRUE,France,0
40,Ultra Blush,Rare Beauty,Lip Liner,US,Retail,1/1/2023,52,23,0,1,Launch,Weekly,149.44,4.8,Normal,Female,TRUE,France,0
2,Magic Lip Gloss,Danessa Myricks,Exfoliator,US,Retail,1/1/2023,52,136,0,1,Launch,Daily,78.71,3.1,Normal,Female,TRUE,France,0
39,Perfect Primer,Tatcha,Eyeliner,China,eCommerce,1/1/2023,52,98,1,1,Launch,Monthly,97.72,2.3,Combination,Unisex,FALSE,Japan,0
39,Perfect Primer,Tatcha,Eyeliner,China,Retail,1/1/2023,52,66,0,1,Launch,Monthly,97.72,2.3,Combination,Unisex,FALSE,Japan,0
39,Perfect Primer,Tatcha,Eyeliner,EU,eCommerce,1/1/2023,52,73,0,1,Launch,Monthly,97.72,2.3,Combination,Unisex,FALSE,Japan,0
42,Perfect Foundation,Huda Beauty,Foundation,EU,Retail,1/1/2023,52,159,0,1,Launch,Weekly,69.73,2.5,Sensitive,Male,FALSE,Italy,0
39,Perfect Primer,Tatcha,Eyeliner,EU,Retail,1/1/2023,52,73,0,1,Launch,Monthly,97.72,2.3,Combination,Unisex,FALSE,Japan,0
2,Magic Lip Gloss,Danessa Myricks,Exfoliator,US,eCommerce,1/1/2023,52,103,0,1,Launch,Daily,78.71,3.1,Normal,Female,TRUE,France,0
38,Perfect Foundation,Ilia Beauty,Lip Liner,China,eCommerce,1/1/2023,52,19,0,1,Launch,Monthly,145.5,4.3,Sensitive,Male,FALSE,South Korea,0
38,Perfect Foundation,Ilia Beauty,Lip Liner,EU,eCommerce,1/1/2023,52,25,0,1,Launch,Monthly,145.5,4.3,Sensitive,Male,FALSE,South Korea,0
40,Ultra Blush,Rare Beauty,Lip Liner,China,eCommerce,1/1/2023,52,21,0,1,Launch,Weekly,149.44,4.8,Normal,Female,TRUE,France,0
38,Perfect Foundation,Ilia Beauty,Lip Liner,EU,Retail,1/1/2023,52,21,0,1,Launch,Monthly,145.5,4.3,Sensitive,Male,FALSE,South Korea,0
2,Magic Lip Gloss,Danessa Myricks,Exfoliator,EU,Retail,1/1/2023,52,132,0,1,Launch,Daily,78.71,3.1,Normal,Female,TRUE,France,0
39,Perfect Primer,Tatcha,Eyeliner,US,eCommerce,1/1/2023,52,66,0,1,Launch,Monthly,97.72,2.3,Combination,Unisex,FALSE,Japan,0
40,Ultra Blush,Rare Beauty,Lip Liner,EU,eCommerce,1/1/2023,52,28,0,1,Launch,Weekly,149.44,4.8,Normal,Female,TRUE,France,0
40,Ultra Blush,Rare Beauty,Lip Liner,China,Retail,1/1/2023,52,27,0,1,Launch,Weekly,149.44,4.8,Normal,Female,TRUE,France,0
38,Perfect Foundation,Ilia Beauty,Lip Liner,China,Retail,1/1/2023,52,21,0,1,Launch,Monthly,145.5,4.3,Sensitive,Male,FALSE,South Korea,0
14,Super BB Cream,Bite Beauty,Lip Gloss,China,eCommerce,1/1/2023,52,140,0,1,Launch,Daily,50.18,3.8,Oily,Male,TRUE,Germany,0
14,Super BB Cream,Bite Beauty,Lip Gloss,China,Retail,1/1/2023,52,136,0,1,Launch,Daily,50.18,3.8,Oily,Male,TRUE,Germany,0
14,Super BB Cream,Bite Beauty,Lip Gloss,EU,eCommerce,1/1/2023,52,149,0,1,Launch,Daily,50.18,3.8,Oily,Male,TRUE,Germany,0
14,Super BB Cream,Bite Beauty,Lip Gloss,EU,Retail,1/1/2023,52,162,0,1,Launch,Daily,50.18,3.8,Oily,Male,TRUE,Germany,0
14,Super BB Cream,Bite Beauty,Lip Gloss,US,eCommerce,1/1/2023,52,131,0,1,Launch,Daily,50.18,3.8,Oily,Male,TRUE,Germany,0
7,Divine Eye Shadow,Bite Beauty,Moisturizer,US,eCommerce,1/1/2023,52,268,0,1,Launch,Daily,48.35,1.7,Sensitive,Female,FALSE,Australia,0
14,Super BB Cream,Bite Beauty,Lip Gloss,US,Retail,1/1/2023,52,146,0,1,Launch,Daily,50.18,3.8,Oily,Male,TRUE,Germany,0
13,Super Blush,Farsali,Concealer,China,eCommerce,1/1/2023,52,84,0,1,Launch,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,0
13,Super Blush,Farsali,Concealer,China,Retail,1/1/2023,52,91,0,1,Launch,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,0
13,Super Blush,Farsali,Concealer,EU,eCommerce,1/1/2023,52,74,0,1,Launch,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,0
13,Super Blush,Farsali,Concealer,EU,Retail,1/1/2023,52,71,0,1,Launch,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,0
7,Divine Eye Shadow,Bite Beauty,Moisturizer,EU,Retail,1/1/2023,52,282,0,1,Launch,Daily,48.35,1.7,Sensitive,Female,FALSE,Australia,0
26,Divine Makeup Remover,Kiehl’s,Concealer,China,Retail,1/1/2023,52,139,0,1,Launch,Weekly,98.8,1.6,Normal,Female,TRUE,France,0
27,Super Lip Liner,Becca,Setting Spray,US,Retail,1/1/2023,52,23,0,1,Launch,Occasional,138.36,4.5,Oily,Male,FALSE,Germany,0
45,Divine Concealer,Juvia’s Place,Lipstick,EU,eCommerce,1/1/2023,52,96,0,1,Launch,Weekly,89.33,3.1,Combination,Unisex,FALSE,USA,0
38,Perfect Foundation,Ilia Beauty,Lip Liner,US,eCommerce,1/1/2023,52,24,0,1,Launch,Monthly,145.5,4.3,Sensitive,Male,FALSE,South Korea,0
38,Perfect Foundation,Ilia Beauty,Lip Liner,US,Retail,1/1/2023,52,21,0,1,Launch,Monthly,145.5,4.3,Sensitive,Male,FALSE,South Korea,0
39,Perfect Primer,Tatcha,Eyeliner,US,Retail,1/1/2023,52,75,0,1,Launch,Monthly,97.72,2.3,Combination,Unisex,FALSE,Japan,0
37,Divine Face Oil,Drunk Elephant,Concealer,China,Retail,1/1/2023,52,89,0,1,Launch,Monthly,52.38,2.4,Sensitive,Unisex,TRUE,USA,0
44,Perfect Makeup Remover,Morphe,Lip Gloss,EU,Retail,1/1/2023,52,112,0,1,Launch,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,0
44,Perfect Makeup Remover,Morphe,Lip Gloss,US,eCommerce,1/1/2023,52,88,0,1,Launch,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,0
1,Ultra Mascara,Shiseido,Foundation,US,eCommerce,1/1/2023,52,86,0,1,Launch,Weekly,122.55,1.8,Oily,Male,FALSE,Australia,0
44,Perfect Makeup Remover,Morphe,Lip Gloss,US,Retail,1/1/2023,52,87,0,1,Launch,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,0
43,Ultra Eye Shadow,Anastasia Beverly Hills,Lip Liner,China,eCommerce,1/1/2023,52,203,0,1,Launch,Monthly,43.84,1.1,Combination,Male,FALSE,France,0
37,Divine Face Oil,Drunk Elephant,Concealer,China,eCommerce,1/1/2023,52,132,0,1,Launch,Monthly,52.38,2.4,Sensitive,Unisex,TRUE,USA,0
43,Ultra Eye Shadow,Anastasia Beverly Hills,Lip Liner,EU,eCommerce,1/1/2023,52,186,0,1,Launch,Monthly,43.84,1.1,Combination,Male,FALSE,France,0
1,Ultra Mascara,Shiseido,Foundation,EU,Retail,1/1/2023,52,106,0,1,Launch,Weekly,122.55,1.8,Oily,Male,FALSE,Australia,0
41,Ultra Blush,Yves Saint Laurent,Powder,US,eCommerce,1/1/2023,52,170,0,1,Launch,Monthly,40.22,1.8,Sensitive,Unisex,FALSE,UK,0
43,Ultra Eye Shadow,Anastasia Beverly Hills,Lip Liner,US,eCommerce,1/1/2023,52,203,0,1,Launch,Monthly,43.84,1.1,Combination,Male,FALSE,France,0
43,Ultra Eye Shadow,Anastasia Beverly Hills,Lip Liner,US,Retail,1/1/2023,52,242,0,1,Launch,Monthly,43.84,1.1,Combination,Male,FALSE,France,0
42,Perfect Foundation,Huda Beauty,Foundation,China,eCommerce,1/1/2023,52,155,0,1,Launch,Weekly,69.73,2.5,Sensitive,Male,FALSE,Italy,0
42,Perfect Foundation,Huda Beauty,Foundation,China,Retail,1/1/2023,52,192,1,1,Launch,Weekly,69.73,2.5,Sensitive,Male,FALSE,Italy,0
42,Perfect Foundation,Huda Beauty,Foundation,EU,eCommerce,1/1/2023,52,140,0,1,Launch,Weekly,69.73,2.5,Sensitive,Male,FALSE,Italy,0
1,Ultra Mascara,Shiseido,Foundation,EU,eCommerce,1/1/2023,52,107,0,1,Launch,Weekly,122.55,1.8,Oily,Male,FALSE,Australia,0
44,Perfect Makeup Remover,Morphe,Lip Gloss,EU,eCommerce,1/1/2023,52,105,1,1,Launch,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,0
44,Perfect Makeup Remover,Morphe,Lip Gloss,China,Retail,1/1/2023,52,92,0,1,Launch,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,0
43,Ultra Eye Shadow,Anastasia Beverly Hills,Lip Liner,China,Retail,1/1/2023,52,187,0,1,Launch,Monthly,43.84,1.1,Combination,Male,FALSE,France,0
1,Ultra Mascara,Shiseido,Foundation,US,Retail,1/1/2023,52,119,0,1,Launch,Weekly,122.55,1.8,Oily,Male,FALSE,Australia,0
44,Perfect Makeup Remover,Morphe,Lip Gloss,China,eCommerce,1/1/2023,52,99,0,1,Launch,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,0
2,Magic Lip Gloss,Danessa Myricks,Exfoliator,EU,eCommerce,1/1/2023,52,117,0,1,Launch,Daily,78.71,3.1,Normal,Female,TRUE,France,0
37,Divine Face Oil,Drunk Elephant,Concealer,EU,Retail,1/1/2023,52,129,0,1,Launch,Monthly,52.38,2.4,Sensitive,Unisex,TRUE,USA,0
37,Divine Face Oil,Drunk Elephant,Concealer,US,eCommerce,1/1/2023,52,126,0,1,Launch,Monthly,52.38,2.4,Sensitive,Unisex,TRUE,USA,0
37,Divine Face Oil,Drunk Elephant,Concealer,US,Retail,1/1/2023,52,119,0,1,Launch,Monthly,52.38,2.4,Sensitive,Unisex,TRUE,USA,0
36,Perfect Setting Spray,Natasha Denona,Cleanser,China,eCommerce,1/1/2023,52,76,0,1,Launch,Monthly,60.61,3.7,Oily,Female,TRUE,USA,0
36,Perfect Setting Spray,Natasha Denona,Cleanser,China,Retail,1/1/2023,52,62,0,1,Launch,Monthly,60.61,3.7,Oily,Female,TRUE,USA,0
37,Divine Face Oil,Drunk Elephant,Concealer,EU,eCommerce,1/1/2023,52,144,0,1,Launch,Monthly,52.38,2.4,Sensitive,Unisex,TRUE,USA,0
1,Ultra Mascara,Shiseido,Foundation,China,eCommerce,1/1/2023,52,114,0,1,Launch,Weekly,122.55,1.8,Oily,Male,FALSE,Australia,0
41,Ultra Blush,Yves Saint Laurent,Powder,US,Retail,1/1/2023,52,175,0,1,Launch,Monthly,40.22,1.8,Sensitive,Unisex,FALSE,UK,0
27,Super Lip Liner,Becca,Setting Spray,US,eCommerce,1/1/2023,52,24,0,1,Launch,Occasional,138.36,4.5,Oily,Male,FALSE,Germany,0
43,Ultra Eye Shadow,Anastasia Beverly Hills,Lip Liner,EU,Retail,1/1/2023,52,213,0,1,Launch,Monthly,43.84,1.1,Combination,Male,FALSE,France,0
45,Divine Concealer,Juvia’s Place,Lipstick,EU,Retail,1/1/2023,52,85,0,1,Launch,Weekly,89.33,3.1,Combination,Unisex,FALSE,USA,0
45,Divine Concealer,Juvia’s Place,Lipstick,US,eCommerce,1/1/2023,52,99,0,1,Launch,Weekly,89.33,3.1,Combination,Unisex,FALSE,USA,0
45,Divine Concealer,Juvia’s Place,Lipstick,US,Retail,1/1/2023,52,109,1,1,Launch,Weekly,89.33,3.1,Combination,Unisex,FALSE,USA,0
2,Magic Lip Gloss,Danessa Myricks,Exfoliator,China,Retail,1/1/2023,52,124,0,1,Launch,Daily,78.71,3.1,Normal,Female,TRUE,France,0
45,Divine Concealer,Juvia’s Place,Lipstick,China,Retail,1/8/2023,1,87,0,1,Launch,Weekly,89.33,3.1,Combination,Unisex,FALSE,USA,1
49,Divine Mascara,Kylie Cosmetics,Cleanser,EU,Retail,1/8/2023,1,42,0,1,Launch,Weekly,128.98,4.4,Combination,Unisex,TRUE,Japan,1
8,Divine Serum,Sisley,Bronzer,EU,eCommerce,1/8/2023,1,21,0,1,Launch,Monthly,109.54,4.8,Sensitive,Female,TRUE,Italy,1
48,Super Bronzer,Huda Beauty,Cleanser,China,Retail,1/8/2023,1,34,0,1,Launch,Occasional,139.34,4.2,Normal,Female,TRUE,Australia,1
24,Super BB Cream,RMS Beauty,Moisturizer,EU,eCommerce,1/8/2023,1,128,0,1,Launch,Weekly,97.76,1.9,Combination,Male,TRUE,Germany,1
20,Super Contour,Pat McGrath Labs,Contour,EU,Retail,1/8/2023,1,55,0,1,Launch,Monthly,95.82,2.5,Sensitive,Male,TRUE,France,1
30,Magic Eyeliner,Kiehl’s,Face Mask,US,eCommerce,1/8/2023,1,45,0,1,Launch,Monthly,111.54,2.9,Combination,Unisex,FALSE,Italy,1
19,Perfect Serum,Becca,Face Oil,China,eCommerce,1/8/2023,1,150,0,1,Launch,Monthly,67.5,1.2,Oily,Unisex,TRUE,Germany,1
14,Super BB Cream,Bite Beauty,Lip Gloss,US,eCommerce,1/8/2023,1,161,0,1,Launch,Daily,50.18,3.8,Oily,Male,TRUE,Germany,1
20,Super Contour,Pat McGrath Labs,Contour,US,Retail,1/8/2023,1,60,0,1,Launch,Monthly,95.82,2.5,Sensitive,Male,TRUE,France,1
37,Divine Face Oil,Drunk Elephant,Concealer,China,eCommerce,1/8/2023,1,182,1,1,Launch,Monthly,52.38,2.4,Sensitive,Unisex,TRUE,USA,1
44,Perfect Makeup Remover,Morphe,Lip Gloss,US,eCommerce,1/8/2023,1,87,0,1,Launch,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,1
29,Ultra Moisturizer,Urban Decay,Powder,EU,eCommerce,1/8/2023,1,110,0,1,Launch,Occasional,42.6,3.1,Dry,Female,TRUE,Italy,1
20,Super Contour,Pat McGrath Labs,Contour,China,Retail,1/8/2023,1,76,0,1,Launch,Monthly,95.82,2.5,Sensitive,Male,TRUE,France,1
30,Magic Eyeliner,Kiehl’s,Face Mask,US,Retail,1/8/2023,1,65,0,1,Launch,Monthly,111.54,2.9,Combination,Unisex,FALSE,Italy,1
45,Divine Concealer,Juvia’s Place,Lipstick,EU,eCommerce,1/8/2023,1,96,0,1,Launch,Weekly,89.33,3.1,Combination,Unisex,FALSE,USA,1
47,Ultra Setting Spray,RMS Beauty,Foundation,EU,eCommerce,1/8/2023,1,71,0,1,Launch,Weekly,130.05,3.2,Dry,Female,TRUE,Italy,1
10,Magic Powder,Huda Beauty,Contour,EU,eCommerce,1/8/2023,1,72,0,1,Launch,Monthly,43.8,4,Normal,Unisex,TRUE,USA,1
0,Magic Eye Shadow,Shiseido,Highlighter,US,Retail,1/8/2023,1,98,0,1,Launch,Occasional,45.92,4.1,Dry,Female,TRUE,France,1
8,Divine Serum,Sisley,Bronzer,China,eCommerce,1/8/2023,1,23,0,1,Launch,Monthly,109.54,4.8,Sensitive,Female,TRUE,Italy,1
27,Super Lip Liner,Becca,Setting Spray,US,eCommerce,1/8/2023,1,26,0,1,Launch,Occasional,138.36,4.5,Oily,Male,FALSE,Germany,1
5,Magic Eye Shadow,Yves Saint Laurent,Cleanser,US,eCommerce,1/8/2023,1,287,0,1,Launch,Weekly,28.27,2.6,Combination,Male,TRUE,Germany,1
0,Magic Eye Shadow,Shiseido,Highlighter,EU,eCommerce,1/8/2023,1,92,0,1,Launch,Occasional,45.92,4.1,Dry,Female,TRUE,France,1
30,Magic Eyeliner,Kiehl’s,Face Mask,China,Retail,1/8/2023,1,71,1,1,Launch,Monthly,111.54,2.9,Combination,Unisex,FALSE,Italy,1
38,Perfect Foundation,Ilia Beauty,Lip Liner,EU,Retail,1/8/2023,1,20,0,1,Launch,Monthly,145.5,4.3,Sensitive,Male,FALSE,South Korea,1
45,Divine Concealer,Juvia’s Place,Lipstick,US,Retail,1/8/2023,1,138,1,1,Launch,Weekly,89.33,3.1,Combination,Unisex,FALSE,USA,1
24,Super BB Cream,RMS Beauty,Moisturizer,China,Retail,1/8/2023,1,124,0,1,Launch,Weekly,97.76,1.9,Combination,Male,TRUE,Germany,1
30,Magic Eyeliner,Kiehl’s,Face Mask,EU,Retail,1/8/2023,1,53,0,1,Launch,Monthly,111.54,2.9,Combination,Unisex,FALSE,Italy,1
27,Super Lip Liner,Becca,Setting Spray,US,Retail,1/8/2023,1,31,0,1,Launch,Occasional,138.36,4.5,Oily,Male,FALSE,Germany,1
1,Ultra Mascara,Shiseido,Foundation,US,Retail,1/8/2023,1,104,0,1,Launch,Weekly,122.55,1.8,Oily,Male,FALSE,Australia,1
8,Divine Serum,Sisley,Bronzer,China,Retail,1/8/2023,1,21,0,1,Launch,Monthly,109.54,4.8,Sensitive,Female,TRUE,Italy,1
4,Perfect BB Cream,Clinique,Face Oil,US,Retail,1/8/2023,1,37,0,1,Launch,Occasional,125.74,4.2,Combination,Female,FALSE,Italy,1
7,Divine Eye Shadow,Bite Beauty,Moisturizer,US,eCommerce,1/8/2023,1,304,0,1,Launch,Daily,48.35,1.7,Sensitive,Female,FALSE,Australia,1
24,Super BB Cream,RMS Beauty,Moisturizer,EU,Retail,1/8/2023,1,131,0,1,Launch,Weekly,97.76,1.9,Combination,Male,TRUE,Germany,1
20,Super Contour,Pat McGrath Labs,Contour,US,eCommerce,1/8/2023,1,76,0,1,Launch,Monthly,95.82,2.5,Sensitive,Male,TRUE,France,1
